Molecule	Hydrogen	Deuterium	Methane	Water	Acetylene	Carbon monoxide	Ethylene	Ethane	Oxygen	Argon	Cyclopropene	Allene	Propyne	Propene	Carbon dioxide	Propane	Ethanol	1,3-Butadiyne	1-Buten-3-yne	1,3-Butadiene	1-Butyne	2-Butyne
Cycle_1	0.30439693829192194	4.186106982632921e-06	0.0011533783246960017	0.0036242895878565917	0.012703329943289996	0.028444065210178726	0.0009152231212370758	0.0	0.0	1.01441474173588	0.0	0.0	0.0	0.0	0.0	0.0008263909349475549	0.0007225501780623279	8.448608556369818e-05	0.0	0.0	0.00037952845288604905	0.0
Cycle_2	0.32038954714942447	4.678174110464801e-06	0.0010639933663323278	0.003862476807876348	0.012213021670178872	0.028512507589774378	0.0013886301834826577	0.0	0.0	1.0142912523005276	0.0	0.0	0.0	0.0	0.0	0.0007645209444349179	0.0003512419039218109	6.855673799888024e-05	0.0	0.0	0.00041157312847648215	0.0
Cycle_3	0.31380616253394283	4.480067307831304e-06	0.001055689016794	0.0039396074891815056	0.011848829239817489	0.028207816273479958	0.0016972000752068952	0.0	0.0	1.014316860404067	0.0	0.0	0.0	0.0	0.0	0.0007371147982821957	0.00019785861701954405	7.095893665680044e-05	0.0	0.0	0.00041227977659912153	0.0
Cycle_4	0.32211769173668414	4.096439055694779e-06	0.001057279170680805	0.0040126070207188	0.01185347803613364	0.027799207246940533	0.001556450528751966	0.0	0.0	1.0143276780752861	0.0	0.0	0.0	0.0	0.0	0.0007159880177232278	0.00012415658945609106	6.732368447462023e-05	0.0	0.0	0.00042889309447999584	0.0
Cycle_5	0.3263601500216456	4.845726380945152e-06	0.0008606447390231846	0.004096920809449493	0.011914624189743045	0.028004285632464765	0.0015554480850895527	0.0	0.0	1.0143146693138878	0.0	0.0	0.0	0.0	0.0	0.0007022411536554484	7.137860344290757e-05	6.54898168313725e-05	0.0	0.0	0.000433772268136073	0.0
Cycle_6	0.3210011112958759	3.4753062989422274e-06	0.0009043083887512376	0.004136551260089394	0.011886069769582189	0.028136442406679646	0.0015203316949588756	0.0	0.0	1.0143261668817203	0.0	0.0	0.0	0.0	0.0	0.0006868334021392799	3.3867404455601734e-05	6.230737467270864e-05	0.0	0.0	0.0004386118498664953	0.0
Cycle_7	0.3214956285663399	4.5782884405208e-06	0.0009218349053693558	0.004089017855987719	0.011652051543723391	0.02768948514513939	0.0015789102655526766	0.0	0.0	1.014210858762038	0.0	0.0	0.0	0.0	0.0	0.0006779060735389788	1.8884151645226576e-05	6.508014783127408e-05	0.0	0.0	0.00043505511503825393	0.0
Cycle_8	0.3196142974540117	4.987626850536348e-06	0.0009424070164887801	0.00414097517427515	0.011679233444155362	0.02791096710412373	0.0015799320051550169	0.0	0.0	1.01429223014142	0.0	0.0	0.0	0.0	0.0	0.000676849061599898	5.252675332425983e-06	6.377864734923875e-05	0.0	0.0	0.00044124918845069895	0.0
Cycle_9	0.32080740686355064	4.2823902912916736e-06	0.0009499197977509108	0.0041053160881838425	0.011716776330042327	0.02761130361036748	0.0015421960450719043	0.0	0.0	1.014330883582397	0.0	0.0	0.0	0.0	0.0	0.0006734386541563073	0.0	7.037646747679505e-05	0.0	0.0	0.00043996300738019756	0.0
Cycle_10	0.32459616310653755	4.5362914490882505e-06	0.0009811171900903331	0.004164593025972614	0.012046808338424655	0.027978614765924177	0.0014556984921825235	0.0	0.0	1.014362671703047	0.0	0.0	0.0	0.0	0.0	0.0006669795191663387	0.0	6.281215018971198e-05	0.0	0.0	0.00045686464083306394	0.0
