Molecule	Hydrogen	Deuterium	Methane	Water	Acetylene	Carbon monoxide	Ethylene	Ethane	Oxygen	Argon	Cyclopropene	Allene	Propyne	Propene	Carbon dioxide	Propane	Ethanol	1,3-Butadiyne	1-Buten-3-yne	1,3-Butadiene	1-Butyne	2-Butyne
Cycle_1	0.00018151090187250895	2.9901603698756596e-06	0.0	0.0034096275148459178	0.0	0.01780957788940217	0.0	0.0006938134550063528	0.002752349596733379	1.0088178104043843	0.0	0.0	0.0	0.0	0.0003822830854773661	9.231499893130829e-05	0.0	0.0	0.0	0.0	0.0002573848252754965	0.0
Cycle_2	0.00018067853366276232	4.673522099976384e-06	0.0	0.0035282157199172984	0.0	0.01731988848401864	0.0	0.0007061748494788719	0.0028204959557821107	1.0089960725040719	0.0	0.0	0.0	0.0	0.0003795358212876112	8.893958953089896e-05	0.0	0.0	0.0	0.0	0.0002542777486242363	0.0
Cycle_3	0.0001805194184614747	4.054336540455848e-06	0.0	0.0034500924212967046	0.0	0.015363408539752089	0.0	0.0005270433243369003	0.0027209222500833704	1.0088683866453279	0.0	0.0	0.0	0.0	0.000349197610117823	0.00012635579296981736	0.0	0.0	0.0	0.0	0.00027128354925602715	0.0
Cycle_4	0.00017803980182887105	3.0688111972582968e-06	0.0	0.003374692071434202	0.0	0.015456478913193515	0.0	0.0005043849241423495	0.002647321168913208	1.0089561063909749	0.0	0.0	0.0	0.0	0.00029535168876867535	0.0001251871287940383	0.0	0.0	0.0	0.0	0.00027905599924876983	0.0
Cycle_5	0.00017227692715802208	3.931161152310232e-06	0.000110435507453201	0.0033787889102095377	0.0	0.02572946766885486	0.0	0.0	6.360166354536719e-05	1.0096050683532578	0.0	0.0	0.0	0.0	0.0	0.000382713850525441	0.0	0.0	0.0	0.0	0.00027764857712325985	0.0
Cycle_6	0.21965872935977618	6.513285754925836e-06	0.0005464502337587647	0.005077347397855565	0.005321563530435875	0.032190635663865284	0.0029595132582554036	0.0	9.383556998524553e-06	1.0087068411381452	0.0	0.0	0.0	0.0	0.0	0.00038626946396451043	0.0	0.0	0.0	0.0	0.00047092984608630614	0.0
Cycle_7	0.22616326188073158	5.622387546013993e-06	0.0005864124185456208	0.005369509262453435	0.00522704709394891	0.033125857440448894	0.003377612704388174	0.0	2.153963246243382e-06	1.0087286802565902	0.0	0.0	0.0	0.0	0.0	0.0003870094708218442	0.0	0.0	0.0	0.0	0.0004589713172694699	0.0
Cycle_8	0.22762173313311468	5.473917493110113e-06	0.0006062134110550218	0.005603051087367602	0.004851255425628742	0.03393112118932129	0.0034927665965057597	0.0	2.0327867297999242e-06	1.0089175141507265	0.0	0.0	0.0	0.0	0.0	0.0003804928970227064	0.0	0.0	0.0	0.0	0.00046616654120060593	0.0
Cycle_9	0.22685941764302972	6.9561666371193795e-06	0.0006075008819651106	0.005790351856041668	0.004963947290327699	0.033569103003107253	0.003522507957861735	0.0	2.9068749362266484e-06	1.0089350850509975	0.0	0.0	0.0	0.0	0.0	0.0003860937200303735	0.0	0.0	0.0	0.0	0.0004601195063353423	0.0
Cycle_10	0.22953531946559044	5.842873261625165e-06	0.0006055632618844634	0.005870520834434841	0.0051637436052061735	0.03410903568215798	0.0035644354623093322	0.0	0.0	1.0089886739995622	0.0	0.0	0.0	0.0	0.0	0.0003912043499017603	0.0	0.0	0.0	0.0	0.00047307441247305726	0.0
