Molecule	Hydrogen	Deuterium	Methane	Water	Acetylene	Carbon monoxide	Ethylene	Ethane	Oxygen	Argon	Cyclopropene	Allene	Propyne	Propene	Carbon dioxide	Propane	Ethanol	1,3-Butadiyne	1-Buten-3-yne	1,3-Butadiene	1-Butyne	2-Butyne
Cycle_1	0.0003964179956275499	2.5666443041338565e-06	0.0	0.0024562144981681512	0.0	0.00683955460218075	0.0	0.0	0.0011574517714833367	1.011529096700196	0.0	0.0	0.0	0.0	3.381640785112432e-05	0.00030261121537549266	0.0	0.0	0.0	0.0	0.0002308277767589974	0.0
Cycle_2	0.00039569177335874335	2.805460835720857e-06	0.0	0.002385401732173884	0.0	0.0073291505456709385	0.0	0.0	0.0012416794815340985	1.0114633190166582	0.0	0.0	0.0	0.0	8.503683508027487e-06	0.00029882666180576083	0.0	0.0	0.0	0.0	0.0002358620885440339	0.0
Cycle_3	0.0003823910984420664	2.8392858786713527e-06	0.0	0.0023771720530882394	0.0	0.006917894777327067	0.0	0.0	0.0013848402641764407	1.0115761169899675	0.0	0.0	0.0	0.0	0.0	0.0003043307220388528	0.0	0.0	0.0	0.0	0.00023476378790988653	0.0
Cycle_4	0.00039243523063894463	2.9013552644760713e-06	0.0	0.002532759943023538	0.006009063689620206	0.017944914964386553	0.00022574657036902827	0.0	8.041712726318983e-05	1.013797860700311	0.0	0.0	0.0	0.0	0.0	0.0005254904573763573	0.0	1.0352865411096151e-05	0.0	0.0	0.0002791470641255327	0.0
Cycle_5	0.17679247917050997	4.931480742234336e-06	0.0007136399571147347	0.004860988906914292	0.008428132697249985	0.02001910749437359	0.0008152349830286053	0.0	5.5210134968623864e-05	1.0115797521785521	0.0	0.0	0.0	0.0	0.0	0.00047878926611864164	0.0	4.102990713875425e-05	0.0	0.0	0.0004071869036097189	0.0
Cycle_6	0.18053794891668815	4.636201958231743e-06	0.0007067757761731681	0.005151881578384851	0.00843170270058193	0.01995162128330722	0.001047585058979643	0.0	3.2070045033476876e-05	1.0118416017457061	0.0	0.0	0.0	0.0	0.0	0.000487071272616058	0.0	4.1848611890084394e-05	0.0	0.0	0.0004035770787990515	0.0
Cycle_7	0.1831864650339966	5.038137624514827e-06	0.0006924466295202362	0.005150874678825467	0.008593337940803258	0.019854533692972513	0.0011395601907756069	0.0	2.5053705312748102e-06	1.0120946789216434	0.0	0.0	0.0	0.0	0.0	0.00048670985034951323	0.0	4.182690485006461e-05	0.0	0.0	0.000402752432361272	0.0
Cycle_8	0.18271578523386126	5.344243338281825e-06	0.0006454191351524185	0.004992810417169473	0.00846799177681993	0.02014311210218575	0.0012748142209883474	0.0	0.0	1.012109042308292	0.0	0.0	0.0	0.0	0.0	0.000492407173002601	0.0	4.049964501422903e-05	0.0	0.0	0.0004021505383457058	0.0
Cycle_9	0.18181930925371925	5.117121983205938e-06	0.000673721840851776	0.00491077071762018	0.008424809006715717	0.01979272762481381	0.0013735835084374667	0.0	4.264039326170517e-06	1.0121727720335905	0.0	0.0	0.0	0.0	0.0	0.0004858866460022837	0.0	3.79519736168184e-05	0.0	0.0	0.00041055534381236844	0.0
Cycle_10	0.18407635556130061	6.080972953555501e-06	0.000693571742408883	0.004865097295079017	0.008291099173042733	0.01966821601694688	0.001414116332375113	0.0	0.0	1.0121473644721344	0.0	0.0	0.0	0.0	0.0	0.00047949018903466705	0.0	3.02711460670178e-05	0.0	0.0	0.00042417585924181675	0.0
Cycle_11	0.1813537361025709	5.961486572491736e-06	0.0006123058281487775	0.0047962100199495684	0.0081437605710752	0.020467199989050236	0.0016046168758533483	0.0	0.0	1.0122506433380247	0.0	0.0	0.0	0.0	0.0	0.0004891635443394758	0.0	3.63393765977464e-05	0.0	0.0	0.00041874848921889704	0.0
Cycle_12	0.18373095718591995	6.139989738573979e-06	0.0006476558721956706	0.004717638618911574	0.008083226946265624	0.021132140938273654	0.001568984275613522	0.0	0.0	1.0122701258861861	0.0	0.0	0.0	0.0	0.0	0.0004803381873314736	0.0	3.15838484273598e-05	0.0	0.0	0.00041940442972963644	0.0
Cycle_13	0.1806518142711756	6.433194367958927e-06	0.0006119991427765244	0.004666218679604886	0.00815493397558088	0.02043039793597635	0.0015807194130119668	0.0	0.0	1.012297137246829	0.0	0.0	0.0	0.0	0.0	0.00048778802824979753	0.0	3.5904955507677857e-05	0.0	0.0	0.00042351518162652	0.0
Cycle_14	0.18146336234623872	6.323426544795551e-06	0.0006337064979465712	0.004582494339645589	0.008067981098601268	0.01989331921381074	0.0015698931576407778	0.0	0.0	1.0122475841053775	0.0	0.0	0.0	0.0	0.0	0.0004880648908717849	0.0	3.352218116019618e-05	0.0	0.0	0.000427710877668299	0.0
Cycle_15	0.1817866390202856	6.927666127871392e-06	0.0006122037082126924	0.004515906627235796	0.007920878252699392	0.020296887600880418	0.0015839004115477348	0.0	0.0	1.0122667181570388	0.0	0.0	0.0	0.0	0.0	0.0004810825461372433	0.0	2.5546996079036855e-05	0.0	0.0	0.0004466633322484112	0.0
Cycle_16	0.1829169538963928	7.554892580660048e-06	0.0007017501337749083	0.004453541267341058	0.008195125780014755	0.01973475588171866	0.0015102160080905634	0.0	0.0	1.0122366969067356	0.0	0.0	0.0	0.0	0.0	0.00048292612822663656	0.0	2.7613557782678753e-05	0.0	0.0	0.00043854257928760946	0.0
Cycle_17	0.17975577693796774	7.091073916010279e-06	0.0006838034828528297	0.004387619775905596	0.008191055917095558	0.020025428660596332	0.0015405399726278848	0.0	0.0	1.0122293594885658	0.0	0.0	0.0	0.0	0.0	0.00048398801849163534	0.0	2.736108896335838e-05	0.0	0.0	0.00044895644561737175	0.0
Cycle_18	0.18264547635774736	6.505928982119386e-06	0.000675452672941381	0.004312493733168989	0.008149772235156599	0.019868158816956832	0.0013937123174197995	0.0	0.0	1.0122353611386075	0.0	0.0	0.0	0.0	0.0	0.0004825332813472808	0.0	2.3400704435413084e-05	0.0	0.0	0.000453063487040295	0.0
Cycle_19	0.17810923836671766	7.569480361102208e-06	0.0006755894663349642	0.004293205178604234	0.008282437474196153	0.019884533010532095	0.0014727427090080439	0.0	0.0	1.0123080026767535	0.0	0.0	0.0	0.0	0.0	0.0004909388822515477	0.0	2.4650414992365805e-05	0.0	0.0	0.0004524005728849968	0.0
Cycle_20	0.184549946791192	7.963300051778337e-06	0.0006333067433831669	0.004240245991118361	0.008537492233101381	0.020067256580081887	0.001337157704290523	0.0	0.0	1.0123011977723768	0.0	0.0	0.0	0.0	0.0	0.0004932977489135534	0.0	2.4606980788327935e-05	0.0	0.0	0.0004508084211665782	0.0
Cycle_21	0.1785911253818444	7.159479598233486e-06	0.0006151659768260859	0.004196451860174893	0.008309467481063707	0.019539057453644332	0.0014235454770196447	0.0	0.0	1.0121848485460638	0.0	0.0	0.0	0.0	0.0	0.0004834898860169565	0.0	2.045127310283464e-05	0.0	0.0	0.00046078816829101633	0.0
Cycle_22	0.17803661634535287	7.561299722553638e-06	0.0006406388049691625	0.004163545981131018	0.008457568189402364	0.019644582163020462	0.0012718449177811018	0.0	0.0	1.0122538983436369	0.0	0.0	0.0	0.0	0.0	0.0004893326667380493	0.0	2.5898834782868785e-05	0.0	0.0	0.00045623791768267997	0.0
Cycle_23	0.17445859905191344	7.853172179212342e-06	0.0006722087374077005	0.0041028930111044895	0.008163962685601062	0.01908486751507555	0.001314096125774153	0.0	0.0	1.012238278533073	0.0	0.0	0.0	0.0	0.0	0.0004851165141184286	0.0	2.0146542347257084e-05	0.0	0.0	0.00046774989916719377	0.0
Cycle_24	0.18116657681781867	7.63682245290097e-06	0.0006464514292530601	0.0040758616539105725	0.008428461293670872	0.01900333544541146	0.0012412460584161065	0.0	0.0	1.0121920399958468	0.0	0.0	0.0	0.0	0.0	0.00048664573886373773	0.0	2.3885155794037172e-05	0.0	0.0	0.0004712161920123046	0.0
Cycle_25	0.17695984138740337	6.8681734919575515e-06	0.0006883910625467461	0.004029094702783395	0.008630599277750674	0.019800996949803706	0.001200160003526122	0.0	0.0	1.0121541845544646	0.0	0.0	0.0	0.0	0.0	0.0004817736220036709	0.0	2.3706052537571898e-05	0.0	0.0	0.0004685609558446394	0.0
Cycle_26	0.1800202782064668	7.712372078663612e-06	0.0006563257574636268	0.004007618189328067	0.008598113126856037	0.01967488378864615	0.001224030642581034	0.0	0.0	1.012206974492479	0.0	0.0	0.0	0.0	0.0	0.00048481323516648536	0.0	2.032548499094058e-05	0.0	0.0	0.0004815606306800753	0.0
Cycle_27	0.1780809939738263	8.301103825648112e-06	0.0005963403044480801	0.003981179038139358	0.008441007216220233	0.01936415691366114	0.0012315785874904561	0.0	0.0	1.0121800871071478	0.0	0.0	0.0	0.0	0.0	0.0004849058352007991	0.0	1.9310870969367767e-05	0.0	0.0	0.0004746263442838359	0.0
Cycle_28	0.17736049010817545	8.082314514006711e-06	0.0007019678491421232	0.0039424735179036125	0.008215164412050285	0.01926672243778803	0.0013523393390364616	0.0	0.0	1.0121972669543797	0.0	0.0	0.0	0.0	0.0	0.00047962257205015727	0.0	2.060049832564961e-05	0.0	0.0	0.0004814788307826064	0.0
Cycle_29	0.17897679858543214	7.6047138064700725e-06	0.000635706227757227	0.0039100130236337655	0.008568358886242421	0.01902133345614094	0.001167263401487321	0.0	0.0	1.0122409881302685	0.0	0.0	0.0	0.0	0.0	0.00048639609196178546	0.0	1.653818000048189e-05	0.0	0.0	0.0004854255928217549	0.0
Cycle_30	0.17458038542183155	7.902837514530716e-06	0.0006515658737813461	0.003897331070583238	0.008324998367590816	0.018997865810560937	0.0011934824014386263	0.0	0.0	1.0122391273358282	0.0	0.0	0.0	0.0	0.0	0.00048697750727034344	0.0	2.0066954433112737e-05	0.0	0.0	0.00048341574808865174	0.0
Cycle_31	0.17913050511432554	7.595207579425001e-06	0.0006118664030425611	0.003843827533805381	0.00811293279740403	0.018293146144848657	0.0011089109310554223	0.0	0.0	1.0121645072483079	0.0	0.0	0.0	0.0	0.0	0.0004749661076397521	0.0	2.0030397715274888e-05	0.0	0.0	0.0004972282958375018	0.0
Cycle_32	0.17888887499587663	7.309745642102689e-06	0.0006524041855559444	0.0038433823932428586	0.008200109916450015	0.01844678120978248	0.001013637804465495	0.0	0.0	1.012211858528195	0.0	0.0	0.0	0.0	0.0	0.000490673908629667	0.0	2.0313914068941513e-05	0.0	0.0	0.000501772890466442	0.0
Cycle_33	0.17762507512464207	7.15953754267803e-06	0.0006271380653864654	0.003833310407962282	0.008387392112850887	0.018984833571020817	0.0010321928173007348	0.0	0.0	1.0121859111488118	0.0	0.0	0.0	0.0	0.0	0.0004804288894460205	0.0	2.279653453246237e-05	0.0	0.0	0.0004984612884751836	0.0
Cycle_34	0.18004557569233487	7.838154496701973e-06	0.000622568065813287	0.003829472854533511	0.008868748473830007	0.018957037762385356	0.0009843021506701702	0.0	0.0	1.0122440763496063	0.0	0.0	0.0	0.0	0.0	0.0004885026470695451	0.0	1.893689833789041e-05	0.0	0.0	0.0004986224918987274	0.0
Cycle_35	0.17783348175095226	8.547627896842077e-06	0.0006444102812995888	0.0038172183216373537	0.00858772004909819	0.018769845891376907	0.0009957992236566153	0.0	0.0	1.012209114854746	0.0	0.0	0.0	0.0	0.0	0.0004904316381271444	0.0	9.360082344665043e-06	0.0	0.0	0.0004996908218066794	0.0
Cycle_36	0.17292559212958455	7.913708864279304e-06	0.0007164823582824796	0.0037841067444704646	0.00829281767081259	0.017798888527987312	0.0009048698200494563	0.0	0.0	1.0121917184075542	0.0	0.0	0.0	0.0	0.0	0.0004949714985273084	0.0	2.1530870316592617e-05	0.0	0.0	0.0004953869536971397	0.0
Cycle_37	0.176201293283637	7.897628554286835e-06	0.0006286696792162353	0.003745456343558178	0.008617067873660138	0.018662121146160764	0.0008426491829365013	0.0	0.0	1.0121685026129643	0.0	0.0	0.0	0.0	0.0	0.0004860796935147346	0.0	1.8962632032771106e-05	0.0	0.0	0.0005121926575756389	0.0
Cycle_38	0.17534585063996885	7.852265170318002e-06	0.0006993904565556891	0.0037377355741759102	0.008971470676572993	0.018607549310697444	0.0008466542677864539	0.0	0.0	1.0121749689578239	0.0	0.0	0.0	0.0	0.0	0.0004861031051483845	0.0	1.5846386556495747e-05	0.0	0.0	0.0005026831088995079	0.0
Cycle_39	0.17499831191609957	7.993254328557864e-06	0.0007059619759213118	0.003752642476685183	0.008842003818319224	0.018472544769793698	0.0008167672628922766	0.0	0.0	1.0121693821730247	0.0	0.0	0.0	0.0	0.0	0.0004887778598228492	0.0	1.7958737893175663e-05	0.0	0.0	0.0005156974116219717	0.0
Cycle_40	0.176816263598387	8.320066379418755e-06	0.0006185179290382662	0.0037206688928507247	0.008861372724668116	0.018166666171605724	0.0007457248191327885	0.0	0.0	1.0121743529495266	0.0	0.0	0.0	0.0	0.0	0.0004978650815977104	0.0	2.0031929498907332e-05	0.0	0.0	0.0005119379323374647	0.0
Cycle_41	0.1782718852577752	7.95422968617271e-06	0.0006887144298723908	0.003718293431046785	0.008899738217963865	0.018669818559884817	0.0007698811157782897	0.0	0.0	1.0121293632471757	0.0	0.0	0.0	0.0	0.0	0.0004974256293968805	0.0	1.4921214354933487e-05	0.0	0.0	0.0005171583299286827	0.0
Cycle_42	0.1793905179111921	7.86840929075316e-06	0.0006754407045933573	0.003732592813316617	0.008792141060290913	0.018260941342328734	0.0007727625406441719	0.0	0.0	1.0121984425162647	0.0	0.0	0.0	0.0	0.0	0.00049429603058469	0.0	1.3342526249019188e-05	0.0	0.0	0.0005185141219200016	0.0
