Molecule	Hydrogen	Deuterium	Methane	Water	Acetylene	Carbon monoxide	Ethylene	Ethane	Oxygen	Argon	Cyclopropene	Allene	Propyne	Propene	Carbon dioxide	Propane	Ethanol	1,3-Butadiyne	1-Buten-3-yne	1,3-Butadiene	1-Butyne	2-Butyne
Cycle_1	0.0003544085053782994	3.045319511641603e-06	0.0	0.003228299199685134	0.0	0.020253627117542687	0.0	0.0007385655849467476	0.003748884105974322	1.0119217070541582	0.0	0.0	0.0	0.0	0.0	0.00011592748396712582	0.0	0.0	0.0	0.0	0.00023627927339741258	0.0
Cycle_2	0.00035663222097489676	2.8643579364583616e-06	0.0	0.003331190992402415	0.0	0.020528791868472427	0.0	0.0007570730868904922	0.0038255380466504047	1.011942089252384	0.0	0.0	0.0	0.0	0.0	0.00011345063463852564	0.0	0.0	0.0	0.0	0.0002352134206398217	0.0
Cycle_3	0.0003491434121505618	2.653463245028897e-06	0.0	0.003422297349862923	0.0	0.02096633073535188	0.0	0.0008028048615640442	0.003919239606060811	1.0118041275983973	0.0	0.0	0.0	0.0	0.0	9.61000652431879e-05	0.0	0.0	0.0	0.0	0.0002432834501578861	0.0
Cycle_4	0.00034870158029881235	3.061675238471422e-06	0.0	0.003515276831681506	0.0	0.019154721099458615	0.0	0.000662266221771683	0.0035646896407311715	1.0118042139371028	0.0	0.0	0.0	0.0	0.0	0.00013194285300509887	0.0	0.0	0.0	0.0	0.00025304153901715114	0.0
Cycle_5	0.0003454723209971589	2.908560730105665e-06	0.0	0.003485168380624445	0.0	0.017851368726177187	0.0	0.0005492884291571467	0.0033152165040646114	1.0117884993602289	0.0	0.0	0.0	0.0	0.0	0.0001615065499134916	0.0	0.0	0.0	0.0	0.000270586207513442	0.0
Cycle_6	0.0003474247557265099	3.292766205816738e-06	0.0	0.0034346403373669153	0.0	0.01713653428284588	0.0	0.0004949061029083793	0.003190358723422604	1.011753098793513	0.0	0.0	0.0	0.0	0.0	0.00017829385367052142	0.0	0.0	0.0	0.0	0.00027013914842661494	0.0
Cycle_7	0.01524505797584733	3.8046764566715136e-06	0.0	0.00782136659629722	0.006074584415785347	0.07908053381003936	0.009095877321047267	0.0	0.0	1.0132865367312147	0.0	0.0	0.0	7.2000540821001455e-06	0.0	0.0004822527766381723	0.0	0.0	0.0	0.0	0.0003577391748529568	0.0
Cycle_8	0.535178119968993	8.84587547721003e-06	0.0	0.007798355701438722	0.005779286091897912	0.09034244123311874	0.01469272820179462	4.598229203960485e-05	0.0	1.0120594020338196	0.0	0.0	0.0	0.00025063025504739434	0.0	0.0003932396154897057	0.0	8.24858890501402e-06	0.0	0.0	0.0002972551165966309	0.0
Cycle_9	0.5522166130071059	8.928529838122911e-06	0.0	0.00710145698751946	0.00474024137523121	0.09361837920365206	0.0155677916342568	0.0001130395749194236	0.0	1.0122596686156393	0.0	0.0	0.0	0.00022046395359294124	0.0	0.0003836868326320542	0.0	0.0	0.0	0.0	0.0003204631266301832	0.0
Cycle_10	0.553480189857682	8.766075515642681e-06	0.0	0.006415233997867316	0.004838663191463062	0.09125504511338979	0.015074818008852225	0.0	5.4974724401907125e-05	1.0114780474415799	0.0	0.0	0.0	0.0	0.0	0.0001706295864449586	0.001040309848713047	0.0	0.0	0.0	0.00058968737316105	0.0
Cycle_11	0.18997536508768192	8.683832760259838e-06	0.004990792350676396	0.007436117129267608	0.005527399129897476	0.1001776397264277	0.012505820902730573	0.0014515678316730845	0.0	1.0127123189181635	0.0	0.0	0.0	0.00017403803294276684	0.0	0.000475085609281028	0.0015932125786661208	0.0	0.0	0.0	0.0003046951493961116	0.0
Cycle_12	0.5600712592874608	1.113438113779005e-05	0.00013918358391920154	0.006587858745675254	0.005410362500740596	0.09435190563829128	0.015967547784794825	0.0001811210722961478	0.0	1.0127261416573219	0.0	0.0	0.0	0.00018718051725728153	0.0	0.0004930287424573951	0.0001936150038608611	1.4654665604515251e-06	0.0	0.0	0.0003446279994697033	0.0
Cycle_13	0.5678900367391706	1.097571008567742e-05	9.239939986325748e-05	0.0060418288488145915	0.0055805160071759185	0.09444883743093334	0.016192107567021764	0.00014510057855389162	0.0	1.0127889814989641	0.0	0.0	0.0	0.0002074289201790666	0.0	0.00046700270762251234	3.17780632561613e-05	2.3819540663863883e-06	0.0	0.0	0.00034103294281330996	0.0
Cycle_14	0.5729629987938424	1.2243903954003776e-05	6.729484767863258e-05	0.005730883197895691	0.005684771499431881	0.0939997546110224	0.016361280454374922	7.402430315213748e-05	0.0	1.012947277514036	0.0	0.0	0.0	0.00020519916090523508	0.0	0.00046363177602630533	0.0	1.000092234778894e-05	0.0	0.0	0.00034338633903063266	0.0
Cycle_15	0.5632229213789326	1.2487995119951765e-05	8.387468349795296e-05	0.005465041822716479	0.006116137514642196	0.09260763000100965	0.01633867679138793	3.6679310277359496e-05	0.0	1.012788890618177	0.0	0.0	0.0	0.00021465415189395075	0.0	0.00044874460143358333	0.0	1.4670592421607925e-05	0.0	0.0	0.00033718919497483657	0.0
Cycle_16	0.581470336493289	1.5099477674381578e-05	6.506026353406484e-05	0.005255155217921386	0.005564094267163051	0.0937730690766816	0.016309041340998913	3.724194169155334e-05	0.0	1.01288694293895	0.0	0.0	0.0	0.0002142959441260381	0.0	0.00044273143397139525	0.0	9.60387639548888e-06	0.0	0.0	0.00034599908658225264	0.0
Cycle_17	0.5825935134231394	1.4061653475180977e-05	6.91769937209491e-05	0.005085206694357572	0.006693699266029456	0.09105910796058721	0.016219272058137828	0.0	0.0	1.012787310671292	0.0	0.0	0.0	0.00020843574386406456	0.0	0.00043538782246134114	0.0	1.9235267942399643e-05	0.0	0.0	0.0003664724505890082	0.0
Cycle_18	0.5644210049392346	1.4681796718477113e-05	6.608759854085751e-05	0.004922917790384192	0.006797933005656183	0.09009525430069379	0.01604907540868905	0.0	0.0	1.0127627695151853	0.0	0.0	0.0	0.00017165993698576855	0.0	0.0004357116092265957	0.0	8.595945354209361e-06	0.0	0.0	0.00041378578935542777	0.0
Cycle_19	0.5709137554704876	1.4413991769506268e-05	9.008039839646021e-05	0.00478197103589995	0.007168987352192009	0.08952407536538588	0.015998672890625867	0.0	0.0	1.0128424813851578	0.0	0.0	0.0	0.00019007391018030452	0.0	0.0004384930421571486	0.0	1.7093287238721043e-05	0.0	0.0	0.0003914005577278798	0.0
Cycle_20	0.5743779285112052	1.477873872873911e-05	7.882870151310096e-05	0.004664087633380201	0.0070231893921995645	0.08976682940968682	0.015934837270297205	0.0	0.0	1.01278545654503	0.0	0.0	0.0	0.00019502731684588442	0.0	0.00043240946483812776	0.0	2.3532413032909003e-05	0.0	0.0	0.00038558605322914276	0.0
Cycle_21	0.5724601333462436	1.5549445547465902e-05	7.276208940314318e-05	0.004584210499906476	0.007655121853992401	0.08922304833315976	0.01589614026351426	0.0	0.0	1.0129039943541884	0.0	0.0	0.0	0.0001895569318501815	0.0	0.00043050577782329105	0.0	2.698608724014762e-05	0.0	0.0	0.00042010736757756465	0.0
