Molecule	Hydrogen	Deuterium	Methane	Water	Acetylene	Carbon monoxide	Ethylene	Ethane	Oxygen	Argon	Cyclopropene	Allene	Propyne	Propene	Carbon dioxide	Propane	Ethanol	1,3-Butadiyne	1-Buten-3-yne	1,3-Butadiene	1-Butyne	2-Butyne
Cycle_1	0.00025295731889798213	3.3157130581577874e-06	0.0	0.0025561365384149403	0.0	0.015101908098132104	0.0	0.00040728651802014536	0.002754077312509829	1.0108193410558	0.0	0.0	0.0	0.0	2.9639734475506627e-05	0.00018625290651058015	0.0	0.0	0.0	0.0	0.00022175478001283574	0.0
Cycle_2	0.00025088904677359565	2.7154196434594684e-06	0.0	0.002631267116906991	0.0	0.014495292513088235	0.0	0.00035064518553664357	0.0025830383665836807	1.010789518638382	0.0	0.0	0.0	0.0	8.342762944667397e-05	0.00020489037963339498	0.0	0.0	0.0	0.0	0.00022816744959243228	0.0
Cycle_3	0.0002512007981302588	3.16336211892408e-06	0.0	0.0026937865843207334	0.0	0.013511754364841418	0.0	0.00026947403400723677	0.002410220156402102	1.0107498952332616	0.0	0.0	0.0	0.0	3.081478641354447e-05	0.0002253396100617844	0.0	0.0	0.0	0.0	0.0002363327245293766	0.0
Cycle_4	0.00025207720010267983	3.0714905987605163e-06	0.0	0.002759431556562226	0.0	0.012474318422893942	0.0	0.00018744060475417605	0.0022374327936150575	1.0107379701262342	0.0	0.0	0.0	0.0	3.173999198552862e-05	0.0002501863293834949	0.0	0.0	0.0	0.0	0.00024291418521811832	0.0
Cycle_5	0.0002515190350973351	2.539640276526332e-06	0.0	0.002859649739875294	0.0	0.011756382144527565	0.0	0.00014426737344809296	0.002060426725815051	1.010682314185199	0.0	0.0	0.0	0.0	4.52106679451359e-05	0.0002703970324403462	0.0	0.0	0.0	0.0	0.00024366483140236738	0.0
Cycle_6	0.00025336580947638303	2.6844645423141334e-06	0.0	0.0029977070977680684	0.0	0.01112461458848184	0.0	7.646163694053457e-05	0.001912562291858591	1.0107273776471568	0.0	0.0	0.0	0.0	5.872965666961069e-05	0.00030757203544412814	0.0	0.0	0.0	0.0	0.00025040453188705265	0.0
Cycle_7	0.0002588399265795217	2.415105217923736e-06	0.0	0.0031434236687629255	0.0	0.01073178508472276	0.0	5.492542788829412e-05	0.0017921661741249549	1.0107934348019014	0.0	0.0	0.0	0.0	0.0001027149613832833	0.0003316975117804197	0.0	0.0	0.0	0.0	0.00024166388592441448	0.0
Cycle_8	0.2257272717709371	4.394143689073564e-06	7.89032197668247e-05	0.007750961417898732	0.011177183701344389	0.05644374545770248	0.00673331139360112	0.0	0.0	1.0111755096662287	0.0	0.0	0.0	7.058051909253528e-05	0.0	0.0005987481667125704	0.0	9.289297112537267e-05	0.0	0.0	0.0003157987825157193	0.0
Cycle_9	0.5353339331070931	6.059860252144683e-06	0.00028791723478577557	0.00873720837002381	0.01115613499158836	0.06341491615995445	0.01016065830526045	0.0	0.0	1.0106351668801667	0.0	0.0	0.0	0.0002023638224389892	0.0	0.000553854955603766	0.0	0.00014189853732385723	0.0	0.0	0.00024154692154007166	0.0
Cycle_10	0.551311836052546	6.482641981541207e-06	0.00028070620697596467	0.008681231034510578	0.010712989917379068	0.06602093707318404	0.011156689934313556	0.0	0.0	1.010976396636069	0.0	0.0	0.0	0.000179379806930144	0.0	0.0005566440026756653	0.0	0.00012772303481476668	0.0	0.0	0.0002610585993196685	0.0
Cycle_11	0.5496020569621537	5.969081563650023e-06	0.00033386089393276484	0.008524772078970028	0.01186475392976171	0.06817637122917002	0.011592677594348684	0.0	0.0	1.011084647140237	0.0	0.0	0.0	0.00021725800594271495	0.0	0.0005579363977044784	0.0	0.00014885244579151838	0.0	0.0	0.0002488749659560654	0.0
